"PLAYER_PRIMARY_ID","Draft_Round","draft_year","Draft_Team","Team","Game_ID","Player_ID","Player_Name","Position"
36,4,2009,Arizona Cardinals,Arizona Cardinals,765,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,781,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,25,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,58,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,78,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,240,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,270,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,323,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,441,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,447,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,613,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,626,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,728,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Arizona Cardinals,636,36,Greg Toler,CB
36,4,2009,Arizona Cardinals,Arizona Cardinals,846,36,Greg Toler,RCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1005,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1590,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,981,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1051,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1067,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1129,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1165,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1190,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1289,36,Greg Toler,CB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1441,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1577,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1627,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1693,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1028,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1173,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1189,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1206,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1273,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1312,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1339,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1415,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1470,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1538,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1601,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1641,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1658,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1747,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1797,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1371,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1511,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1565,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1851,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1892,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1952,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,1991,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Indianapolis Colts,2068,36,Greg Toler,LCB
36,4,2009,Arizona Cardinals,Washington Redskins,2172,36,Greg Toler,CB
36,4,2009,Arizona Cardinals,Washington Redskins,2360,36,Greg Toler,DB
122,4,2009,Dallas Cowboys,Dallas Cowboys,387,122,Victor Butler,NB
122,4,2009,Dallas Cowboys,Dallas Cowboys,1307,122,Victor Butler,SLB
136,4,2009,Buffalo Bills,Buffalo Bills,87,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,169,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,191,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,242,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,290,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,355,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,375,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,67,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,217,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,437,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,461,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,586,136,Shawn Nelson,TE
136,4,2009,Buffalo Bills,Buffalo Bills,847,136,Shawn Nelson,TE
140,4,2009,Cleveland Browns,Cleveland Browns,114,140,Kaluka Maiava,ILB
140,4,2009,Cleveland Browns,Cleveland Browns,185,140,Kaluka Maiava,ILB
140,4,2009,Cleveland Browns,Cleveland Browns,616,140,Kaluka Maiava,ILB
140,4,2009,Cleveland Browns,Cleveland Browns,146,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,245,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,259,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,344,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,390,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,926,140,Kaluka Maiava,SLB
140,4,2009,Cleveland Browns,Cleveland Browns,551,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,647,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,786,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,808,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,866,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,1090,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,1176,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,1303,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,811,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,857,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,884,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,902,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Cleveland Browns,955,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Oakland Raiders,1005,140,Kaluka Maiava,WLB
140,4,2009,Cleveland Browns,Oakland Raiders,1343,140,Kaluka Maiava,WLB
