"PLAYER_PRIMARY_ID","Draft_Round","draft_year","Draft_Team","Team","Game_ID","Player_ID","Player_Name","Position"
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,79,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,134,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,206,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,247,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,302,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,359,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,400,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,94,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,231,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,398,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,426,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,458,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,535,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,608,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,708,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,747,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,826,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,847,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,977,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,45,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,59,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,121,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,203,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,279,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,327,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,424,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,455,1,Rey Maualuga,SLB
1,2,2009,Cincinnati Bengals,Cincinnati Bengals,521,1,Rey Maualuga,SLB
