"PLAYER_PRIMARY_ID","Draft_Round","draft_year","Draft_Team","Team","Game_ID","Player_ID","Player_Name","Position"
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,359,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,279,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,521,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,629,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,693,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,739,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,773,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,33,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,82,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,164,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,351,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,388,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,476,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,517,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,566,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,644,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,812,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,835,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,473,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,545,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,548,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,585,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,653,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,694,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,788,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,806,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,894,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1021,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1057,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1109,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1176,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1297,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1317,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,787,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,857,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,881,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,952,39,Andre Smith,ROT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1000,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1017,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1136,39,Andre Smith,RT
39,1,2009,Cincinnati Bengals,Cincinnati Bengals,1349,39,Andre Smith,ROT
