"PLAYER_PRIMARY_ID","Draft_Round","draft_year","Draft_Team","Team","Game_ID","Player_ID","Player_Name","Position"
34,7,2009,Arizona Cardinals,Arizona Cardinals,1,34,LaRod Stephens-Howling,RB
34,7,2009,Arizona Cardinals,Arizona Cardinals,381,34,LaRod Stephens-Howling,RB
34,7,2009,Arizona Cardinals,Arizona Cardinals,58,34,LaRod Stephens-Howling,WR
34,7,2009,Arizona Cardinals,Arizona Cardinals,613,34,LaRod Stephens-Howling,RB
34,7,2009,Arizona Cardinals,Arizona Cardinals,384,34,LaRod Stephens-Howling,RB
34,7,2009,Arizona Cardinals,Arizona Cardinals,636,34,LaRod Stephens-Howling,RB
34,7,2009,Arizona Cardinals,Arizona Cardinals,850,34,LaRod Stephens-Howling,RB
34,7,2009,Arizona Cardinals,Arizona Cardinals,887,34,LaRod Stephens-Howling,HB
34,7,2009,Arizona Cardinals,Arizona Cardinals,899,34,LaRod Stephens-Howling,RB
34,7,2009,Arizona Cardinals,Arizona Cardinals,970,34,LaRod Stephens-Howling,RB
300,7,2009,Carolina Panthers,Carolina Panthers,363,300,Captain Munnerlyn,DB
300,7,2009,Carolina Panthers,Carolina Panthers,377,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Carolina Panthers,606,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Carolina Panthers,722,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,960,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,19,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,29,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,58,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,166,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,734,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,770,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,40,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,92,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,171,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,198,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,277,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,500,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,562,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,641,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,795,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,820,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,924,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,950,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,580,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,643,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,717,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,777,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,803,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,896,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1086,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,785,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,876,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,900,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,992,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,998,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,1098,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1104,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1178,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1235,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1361,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1393,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1448,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1517,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1642,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Carolina Panthers,1709,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,1036,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,1087,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,1157,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,1184,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,1237,300,Captain Munnerlyn,RCB
300,7,2009,Carolina Panthers,Carolina Panthers,1239,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1327,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1437,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1499,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1587,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1646,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1691,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1035,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1120,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1277,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1344,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1419,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1468,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1542,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1584,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1645,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1656,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1723,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Minnesota Vikings,1769,300,Captain Munnerlyn,DB
300,7,2009,Carolina Panthers,Minnesota Vikings,1359,300,Captain Munnerlyn,DB
300,7,2009,Carolina Panthers,Minnesota Vikings,1513,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Minnesota Vikings,1794,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Minnesota Vikings,1835,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Minnesota Vikings,1885,300,Captain Munnerlyn,LCB
300,7,2009,Carolina Panthers,Minnesota Vikings,1972,300,Captain Munnerlyn,DB
300,7,2009,Carolina Panthers,Minnesota Vikings,2100,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Minnesota Vikings,2149,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Minnesota Vikings,2220,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Minnesota Vikings,2260,300,Captain Munnerlyn,DB
300,7,2009,Carolina Panthers,Minnesota Vikings,2393,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Minnesota Vikings,1870,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Carolina Panthers,2221,300,Captain Munnerlyn,LB
300,7,2009,Carolina Panthers,Carolina Panthers,2346,300,Captain Munnerlyn,CB
300,7,2009,Carolina Panthers,Carolina Panthers,2666,300,Captain Munnerlyn,DB
300,7,2009,Carolina Panthers,Carolina Panthers,2374,300,Captain Munnerlyn,DB
300,7,2009,Carolina Panthers,Carolina Panthers,2784,300,Captain Munnerlyn,DB
